ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film11910],When Father Was Away on Business,21042,/jhTu6UwP32jPwiBccGAkZq0yqvV.jpg,1985-01-15,136,Drama,sh,"Miki Manojlović,Mirjana Karanović,Mustafa Nadarević,Mira Furlan,Pavle Vuisić",Emir Kusturica,Mirza Pašić,Abdulah Sidran,,Andrija Zafranović,Vilko Filač,Zoran Simjanović,,Predrag Lukovac,Divna Jovanović,
[Film1192],The Quiet Earth,10176,/27qOt8wARXFPMucpunBpsNHgmt5.jpg,1985-09-08,91,"Drama,Science Fiction,Thriller",en,"Bruno Lawrence,Alison Routledge,Anzac Wallace,Pete Smith,Tom Hyde",Geoff Murphy,"Sam Pillsbury,Don Reynolds",,,Michael Horton,James Bartle,John Charles,,,,
[Film11932],The Pied Piper of Hamelin,178112,/yC6jaPoD7Udo9HXpCXpzj3t7hP1.jpg,1980-03-12,30,Animation,en,Robert Hardy,Mark Hall,Brian Cosgrove,,,,,,,,,
[Film11944],Pumpkinhead,26515,/jlYXLlsziG7IiYSjhaNwBMCIgxx.jpg,1988-06-09,86,"Fantasy,Horror",en,"Lance Henriksen,Jeff East,John D'Aquino,Cynthia Bain,Kerry Remsen",Stan Winston,"Richard Weinman,Bill Blake,Howard Smith",,,Marcus Manton,Bojan Bazelli,Richard Stone,,Cynthia Kay Charette,Leslie Peters Ballard,
[Film11971],Ulysse,257524,/8tZT9I1LIdHgARZpnaMHVS57ISq.jpg,1983-05-15,22,Documentary,fr,"Agnès Varda,Fouli Elia,Ulysse Llorca,Mathieu Demy",Agnès Varda,,Agnès Varda,,"Hélène de Luze,Marie-Josée Audiard","Jean-Yves Escoffier,Pascal Rabaud",Pierre Barbaud,,,,
[Film119814],16 Days of Glory,376400,/oUeTH6u4L2eSFdyQWBVFu6vrQG9.jpg,1986-03-07,284,Documentary,en,"David Perry,Caitlyn Jenner",Bud Greenspan,,,,Andrew Squicciarini,"Michael D. Margulies,Gil Hubbs,Chuck Cohen,Robert E. Collins,Mike Chevalier",,,,,
[Film12018],The Man That Was Turned Into Juice,166184,/sGU5vUy7R68Q9MWJx1aQjkFsQY8.jpg,1980-12-13,97,Drama,pt,"José Dumont,Célia Maracajá",João Batista de Andrade,Assunção Hernandes,João Batista de Andrade,,Alain Fresnot,,Vital Farias,,Vital Farias,Vital Farias,"Célia de Lima,Paulo Lago"
[Film12077],Hollywood Shuffle,34101,/xidkzvrJfBeZ6wVcVOxobZruiR7.jpg,1987-03-20,82,Comedy,en,"Robert Townsend,Craigus R. Johnson,Helen Martin,Starletta DuPois,Keenen Ivory Wayans",Robert Townsend,Robert Townsend,"Keenen Ivory Wayans,Robert Townsend",,W.O. Garrett,Peter Deming,,,,,
[Film12094],They Don't Wear Black Tie,203158,/r0jXCh59NOJaFKtf9tqglIm3n7N.jpg,1981-09-28,134,Drama,pt,"Carlos Alberto Riccelli,Gianfrancesco Guarnieri,Bete Mendes,Fernanda Montenegro,Milton Gonçalves",Leon Hirszman,,,,Eduardo Escorel,Lauro Escorel,Radamés Gnattali,,"Marcos Weinstock,Jefferson Albuquerque Jr.",Yurika Yamasaki,
[Film121295],Pomegranate and Reed,285827,,1989-01-02,100,,en,"Jahangir Almasi,Ali Asghar Garmsiri,Rasul Najafian",Saeed Ebrahimifar,,,,,,,,,,
[Film121296],Blonde Death,218894,/bSZagFWopxnloCw1zTDddICBKoq.jpg,1984-01-01,95,"Comedy,Crime",en,"Sara Lee Wade,Jack Catalano,Scott Ingram,Linda Miller",James Robert Baker,James Robert Baker,,,,,,,,,
[Film12131],My American Uncle,39543,/1IV44owj1uZnD0bStusyY4PexP2.jpg,1980-05-21,126,"Comedy,Drama,Romance",fr,"Gérard Depardieu,Nicole Garcia,Roger Pierre,Nelly Borgeaud,Pierre Arditi",Alain Resnais,,"Jean Gruault,Henri Laborit",,Albert Jurgenson,Sacha Vierny,Arié Dzierlatka,,Jacques Saulnier,,
[Film12134],Private School... for Girls,18835,/751YiDofTR5mon16NQXgyX9vxqb.jpg,1983-06-29,89,"Comedy,Romance",en,"Phoebe Cates,Betsy Russell,Matthew Modine,Michael Zorek,Fran Ryan",Noel Black,,"Suzanne O'Malley,Dan Greenburg",,,Walter Lassally,,,,,
[Film12207],The Decline of Western Civilization,21137,/kfPIZYynaPCuDqbqIs4EKbsAfPE.jpg,1981-07-01,100,"Documentary,Music",en,"Eugene Tatu,Alice Bag,Claude Bessy,Dinah Cancer,Exene Cervenka",Penelope Spheeris,"Penelope Spheeris,Jeff Prettyman",Penelope Spheeris,,Charlie Mullins,Steve Conant,,,,,
[Film12267],Frances,3526,/hE80G2u4QB13wtlCcshppdeG3P.jpg,1982-12-03,140,Drama,en,"Jessica Lange,Sam Shepard,Kim Stanley,Bart Burns,Christopher Pennock",Graeme Clifford,Jonathan Sanger,"Nicholas Kazan,Eric Bergren,Christopher De Vore",,John Wright,László Kovács,John Barry,Ida Random,Richard Sylbert,Patricia Norris,"Melanie Levitt,Nadia,Florence Avery"
[Film12282],Repentance,96920,/9kZqQ2tlwfts6ch2s4ibKhjQgzW.jpg,1987-05-01,153,"Drama,Comedy",ka,"Avtandil Makharadze,Iya Ninidze,Zeinab Botsvadze,Ketevan Abuladze,Edisher Giorgobiani",Tengiz Abuladze,,"Tengiz Abuladze,Nana Janelidze,Rezo Kveselava",,,Mikhail Agranovich,,,,,
[Film123618],"Swamiji, un voyage intérieur",534589,/dVGDqjVtTMWt1hX7eLJE7I81noz.jpg,1984-07-10,90,Documentary,en,,Patrice Chagnard,,,,,,,,,,
[Film123941],Geetanjali,148808,/50J5vNvXfGSSwmFQ9QVZKbWvj8K.jpg,1989-05-10,137,"Drama,Romance",te,"Nagarjuna Akkineni,Girija Shettar,Vijayakumar,Vijayachander,M. M. Radhabai",Mani Ratnam,,,,"B. Lenin,V. T. Vijayan",P. C. Sreeram,Ilaiyaraaja,,,,
[Film12429],Threads,17835,/lBhU4U9Eehr9shstPem6I7BdkxK.jpg,1984-09-23,117,"War,Drama,Science Fiction",en,"Karen Meagher,Reece Dinsdale,David Brierly,Rita May,Nicholas Lane",Mick Jackson,Mick Jackson,Barry Hines,,"Jim Latham,Donna Bickerstaff","Andrew Dunn,Paul Morris",,,Christopher Robilliard,Sally Nieper,
[Film12433],A Chinese Ghost Story,30421,/lxWEEQ27FIKq9yThGCWGrP8jGZi.jpg,1987-07-18,98,"Fantasy,Action",cn,"Leslie Cheung,Joey Wong,Wu Ma,Lau Siu-Ming,David Lam Wai",Siu-Tung Ching,Tsui Hark,,,,"Poon Hang-Sang,Sander Lee,Tom Lau,Horace Wong","David Wu,Romeo Díaz,James Wong",Kenneth Yee,,,
[Film12459],Places in the Heart,13681,/mHXzHBQpdVFCSpXlhHg3VdbazrT.jpg,1984-09-11,111,"Drama,Family",en,"Sally Field,Lindsay Crouse,John Malkovich,Danny Glover,Ed Harris",Robert Benton,Arlene Donovan,,,Carol Littleton,Néstor Almendros,John Kander,Sydney Z. Litwack,Gene Callahan,Ann Roth,
[Film124849],The Circle,155817,,1984-05-23,,,en,"Richard Crenna,Bernard Hill,Alec McCowen,Roy Kinnear,John Woodvine",Mike Hodges,,Tom Stoppard,,,,,,Voytek,,
[Film12491],Above the Law,9395,/20bD11jTM2fbVGkDnkCpfriUW4y.jpg,1988-04-08,99,"Action,Thriller",en,"Steven Seagal,Pam Grier,Henry Silva,Sharon Stone,Ron Dean",Andrew Davis,"Andrew Davis,Steven Seagal",,,Michael Brown,Robert Steadman,David Michael Frank,,,,
[Film1249],The King of Comedy,262,/m24EbHxT9NGYEkOlu29YcLOgjgK.jpg,1982-12-18,109,"Drama,Comedy",en,"Robert De Niro,Jerry Lewis,Diahnne Abbott,Sandra Bernhard,Shelley Hack",Martin Scorsese,Arnon Milchan,Paul D. Zimmerman,,Thelma Schoonmaker,Fred Schuler,Robbie Robertson,"Edward Pisoni,Lawrence Miller",Boris Leven,Richard Bruno,Philip Goldblat
[Film124],Pink Floyd: The Wall,12104,/3QcwzfyIYI8a94yP26jQ2TWsXGI.jpg,1982-07-14,95,"Music,Drama",en,"Bob Geldof,Christine Hargreaves,James Laurenson,Eleanor David,Kevin McKeon",Alan Parker,Alan Marshall,,,Gerry Hambling,Peter Biziou,,"Chris Burke,Clinton Cavers,Jill Brooks",Brian Morris,Penny Rose,"Paul Engelen,Peter Frampton"
[Film125028],Habeas Corpus,364940,/lH3sFOmL6zqE0ZiZXhWnCvkSJht.jpg,1986-10-23,60,Drama,es,"Jorge Díez,Oscar Vernales,Luis Nieto",Jorge Acha,,,,,,,,,,
[Film12513],Porno,197158,/bhbPSpYjsRJAK7rXqL8APK9EwBl.jpg,1981-01-01,83,Drama,pt,"David Cardoso,Patrícia Scalvi,Matilde Mastrangi,Zélia Diniz,Arthur Roveder","David Cardoso,John Doo,Luiz Castellini",David Cardoso,Ody Fraga,,Jair Garcia Duarte,,Ronaldo Lark,,,,
[Film12515],The House of Fools,280477,/7uNVIFcli5kmm3blA1iM4cO61OW.jpg,1985-09-10,93,"Drama,Comedy",pl,"Marek Kondrat,Tadeusz Łomnicki,Leszek Teleszyński,Anna Nehrebecka",Marek Koterski,,Marek Koterski,,,,,,,,
[Film125162],The McPherson Tape,204611,/g65RZ82jaxwDkVWBK1Dfs90rE80.jpg,1989-01-01,63,"Horror,Science Fiction,Thriller",en,"Tommy Giavocchini,Patrick Kelley,Shirly McCalla,Stacey Shulman",Dean Alioto,Dean Alioto,Dean Alioto,,,,,,,,
[Film1251],A Room With a View,11257,/5xRAqywVo6tNUNQbAESGVP930la.jpg,1985-12-13,117,"Drama,Romance",en,"Helena Bonham Carter,Julian Sands,Maggie Smith,Denholm Elliott,Daniel Day-Lewis",James Ivory,Ismail Merchant,,,Humphrey Dixon,Tony Pierce-Roberts,Richard Robbins,"Brian Savegar,Elio Altamura","Brian Ackland-Snow,Gianni Quaranta","Jenny Beavan,John Bright",Christine Beveridge
[Film12536],Flashdance,535,/ziiy6ORt8BlxWFXskBChBMInvDA.jpg,1983-04-14,95,"Drama,Romance",en,"Jennifer Beals,Michael Nouri,Sunny Johnson,Kyle T. Heffner,Cynthia Rhodes",Adrian Lyne,"Jerry Bruckheimer,Don Simpson",,,"Walt Mulconery,Bud S. Smith",Donald Peterman,"Giorgio Moroder,Keith Forsey",,Charles Rosen,Michael Kaplan,Rick Sharp
[Film12547],Medea,34870,/cvTeUfwf2za9Yx2xn7W1unrW3ot.jpg,1988-01-01,76,Drama,da,"Udo Kier,Kirsten Olesen,Henning Jensen,Solbjørg Højfeldt,Preben Lerdorff Rye",Lars von Trier,,"Lars von Trier,Carl Theodor Dreyer,Preben Thomsen",,Finnur Sveinsson,,Joachim Holbek,,,,
[Film1254],Local Hero,11235,/jqxD0H9a1rg5bXftsm6gsNOjt4n.jpg,1983-02-17,111,"Comedy,Drama",en,"Peter Riegert,Denis Lawson,Fulton Mackay,Peter Capaldi,Jennifer Black",Bill Forsyth,David Puttnam,,,Michael Bradsell,Chris Menges,Mark Knopfler,"Frank Walsh,Ian Watson,Adrienne Atkinson",Roger Murray-Leach,,
[Film12572],Always,11352,/igKxOqpwf0cKHhJ07TS8OMXLtyl.jpg,1989-12-22,122,"Fantasy,Romance",en,"Richard Dreyfuss,Holly Hunter,Brad Johnson,John Goodman,Audrey Hepburn",Steven Spielberg,"Steven Spielberg,Kathleen Kennedy,Frank Marshall",,Ben Burtt,Michael Kahn,Mikael Salomon,John Williams,,,,
[Film12661],Night of the Creeps,15762,/A3s2tQGNb6mhlr1hPZeE5F8IUwp.jpg,1986-08-21,90,"Horror,Comedy,Science Fiction",en,"Jason Lively,Steve Marshall,Jill Whitlow,Tom Atkins,Wally Taylor",Fred Dekker,Charles Gordon,Fred Dekker,,Michael N. Knue,Robert C. New,Barry De Vorzon,Maria Caso,George Costello,Eileen Kennedy,"Kyle Sweet,Bonita DeHaven"
[Film12686],Vagabond,44018,/2KFfwiPct1hwqi9dkKqoom0BenC.jpg,1985-12-04,105,Drama,fr,"Sandrine Bonnaire,Macha Méril,Stéphane Freiss,Setti Ramdane,Yahiaoui Assouna",Agnès Varda,Oury Milshtein,Agnès Varda,,"Agnès Varda,Patricia Mazuy",Patrick Blossier,,,"Jean Bauer,Anne Violet",,Brigitte Parquet
[Film12715],Boy Meets Girl,63418,/9G6KB3b2CvEnCZjwBWOs3CqlKac.jpg,1984-11-21,100,"Drama,Romance",fr,"Denis Lavant,Mireille Perrier,Carroll Brooks,Maïté Nahyr,Elie Poicard",Leos Carax,Patricia Moraz,Leos Carax,,"Francine Sandberg,Nelly Meunier",Jean-Yves Escoffier,,,"Jean Bauer,Serge Marzolff",,
[Film12740],Slugs,28452,/rF9PQkZb5UrqHcqx9dwmecRcr8V.jpg,1988-02-05,89,"Horror,Science Fiction",es,"Michael Garfield,Kim Terry,Philip MacHale,Alicia Moro,Santiago Álvarez",Juan Piquer Simón,"Juan Piquer Simón,José Antonio Escrivá,Francesca DeLaurentiis","Juan Piquer Simón,José Antonio Escrivá",,"Antonio Gimeno,Richard E. Rabjohn",Julio Bragado Darman,,Gonzalo Gonzalo,,María Eugenia Escrivá,
[Film1277],Begotten,1483,/j6LJwe48xKnQVmHeL4DZUwuAd2c.jpg,1991-06-05,72,"Fantasy,Horror",en,"Brian Salzberg,Donna Dempsey,Stephen Charles Barry,James Gandia",E. Elias Merhige,E. Elias Merhige,,,Noëlle Penraat,,Evan Albam,,,Harry Duggins,
[Film128286],L' homme atlantique,361150,/h40tJWkKLxApAsd3SHycY26IAp5.jpg,1981-11-25,45,Drama,fr,"Yann Andréa,Marguerite Duras",Marguerite Duras,,Marguerite Duras,,Françoise Belleville,"Jean-Paul Meurisse,Dominique Le Rigoleur",,,,,
[Film12834],Parsifal,176167,/srXMANMZQwIIxIAWGDj2J4uMIwn.jpg,1982-04-30,255,Drama,de,"Armin Jordan,Wolfgang Schöne,Martin Sperr,Hans Tschammer,Robert Lloyd",Hans-Jürgen Syberberg,,Richard Wagner,,,,Richard Wagner,,Werner Achmann,,
[Film12845],Dolls,24341,/7qvZN12gIUiql15JV5aG2bSNiif.jpg,1987-03-12,77,"Fantasy,Horror",en,"Ian Patrick Williams,Carolyn Purdy-Gordon,Carrie Lorraine,Guy Rolfe,Hilary Mason",Stuart Gordon,Brian Yuzna,Ed Naha,,Lee Percy,Mac Ahlberg,Fuzzbee Morse,,Giovanni Natalucci,Angee Beckett,
[Film12875],The Cyclist,44072,/oa5YZo5Dz0S5X4kXkO8KABgOgIk.jpg,1989-02-01,95,Drama,fa,"Mahshid Afsharzadeh,Firouz Kiani,Samira Makhmalbaf,Mohammadreza Maleki",Mohsen Makhmalbaf,,Mohsen Makhmalbaf,,Mohsen Makhmalbaf,Ali Reza Zarrindast,,,Mohsen Makhmalbaf,,
[Film1289],Ran,11645,/jQnUtWaHYfqnXPOIf77K7Ycqk4M.jpg,1985-06-01,160,"Action,Drama,History",ja,"Tatsuya Nakadai,Akira Terao,Jinpachi Nezu,Daisuke Ryû,Mieko Harada",Akira Kurosawa,"Serge Silberman,Masato Hara","William Shakespeare,Masato Ide",,Akira Kurosawa,"Asakazu Nakai,Takao Saitō,Shôji Ueda",Toru Takemitsu,,"Yoshirô Muraki,Shinobu Muraki",Emi Wada,
[Film1290],Polyester,14269,/14RfMqOe8eF17bUajPsy4HtRsVC.jpg,1981-05-29,86,Comedy,en,"Divine,Tab Hunter,Edith Massey,David Samson,Mary Garlington",John Waters,John Waters,,,Charles Roggero,David Insley,Michael Kamen,Vincent Peranio,,Van Smith,Van Smith
[Film129475],Lurkers,28035,/6SsY3D68SvPNzJzhIxB69l5UeRl.jpg,1988-03-01,90,"Horror,Thriller,Mystery",en,"Christine Moore,Gary Warner,Marina Taylor,Roy MacArthur,Nancy Groff",Roberta Findlay,Walter E. Sear,"Ed Kelleher,Harriette Vidal",,"Walter E. Sear,Roberta Findlay",Roberta Findlay,Walter E. Sear,,,,
[Film12954],The Pope of Greenwich Village,32081,/sSGOyGY1GfYjvI70lJC0Gm8T82k.jpg,1984-06-22,121,"Action,Comedy,Crime,Drama",en,"Eric Roberts,Mickey Rourke,Daryl Hannah,Geraldine Page,Kenneth McMillan",Stuart Rosenberg,"Hawk Koch,Gene Kirkwood",,,Robert Brown,John Bailey,Dave Grusin,,Paul Sylbert,Joseph G. Aulisi,Allen Weisinger
[Film12963],"Honey, I Shrunk the Kids",9354,/yRJk5uTiqQ0IP48jKaegKusOUv3.jpg,1989-06-23,93,"Adventure,Comedy,Family,Science Fiction",en,"Rick Moranis,Matt Frewer,Marcia Strassman,Kristine Sutherland,Thomas Wilson Brown",Joe Johnston,Penney Finkelman Cox,,Wylie Stateman,Michael A. Stevenson,Hiro Narita,James Horner,"Dorree Cooper,John Iacovelli",Gregg Fonseca,Carol Brolaski,Del Armstrong
[Film13011],Slumber Party Massacre II,27764,/n1j7gCi3g2puzqyn7A2rPntHqjx.jpg,1987-10-30,75,"Horror,Comedy",en,"Crystal Bernard,Jennifer Rhodes,Kimberly McArthur,Patrick Lowe,Juliette Cummins",Deborah Brock,"Don Daniel,Deborah Brock",Deborah Brock,,William Flicker,Thomas L. Callaway,Richard Cox,,,,
[Film13017],On the Silver Globe,27072,/fOeMeTdGBlueTPtXgdamH8CkioX.jpg,1988-10-09,165,"Science Fiction,Adventure,Fantasy,Drama",pl,"Andrzej Seweryn,Grażyna Dyląg,Jerzy Trela,Waldemar Kownacki,Iwona Bielska",Andrzej Żuławski,,Andrzej Żuławski,,Krzysztof Osiecki,Andrzej Jaroszewicz,Andrzej Korzyński,,"Tadeusz Kosarewicz,Jerzy Sniezawski",,Anna Włodarczyk
[Film13025],"Silent Night, Deadly Night",27414,/ypj2JwAN4vWcc4zSqFCTgUwMbJV.jpg,1984-11-09,79,"Thriller,Horror",en,"Lilyan Chauvin,Gilmer McCormick,Toni Nero,Robert Brian Wilson,Britt Leach",Charles E. Sellier Jr.,Ira Barmak,Michael Hickey,,Michael Spence,Henning Schellerup,Perry Botkin Jr.,,Dian Perryman,,
[Film1307],Nostalgia,1394,/fCYSidPXp3LpDa9wlLNv0gZvjyF.jpg,1983-05-01,126,"Drama,Romance",ru,"Oleg Yankovskiy,Erland Josephson,Domiziana Giordano,Patrizia Terreno,Laura De Marchi",Andrei Tarkovsky,Daniel Toscan du Plantier,,Remo Ugolinelli,"Amedeo Salfa,Erminia Marani",Giuseppe Lanci,,,Andrea Crisanti,Lina Nerli Taviani,Giulio Mastrantonio
[Film1308],Broadway Danny Rose,12762,/oLP0VZg39QGESwrTLon2JmfBafQ.jpg,1984-01-27,84,Comedy,en,"Woody Allen,Mia Farrow,Nick Apollo Forte,Sandy Baron,Corbett Monica",Woody Allen,Robert Greenhut,,,Susan E. Morse,Gordon Willis,Nick Apollo Forte,,Mel Bourne,Jeffrey Kurland,
[Film130973],Maria Zef,456008,/q2vDac2crc6CkzgqN4dIKCBGo7N.jpg,1981-11-20,123,,it,,Vittorio Cottafavi,,,,,,,,,,
[Film131074],The Movement of Things,324672,/pEXkK8TeJyxPtMLRBXkcd1oUOpC.jpg,1985-01-01,90,Documentary,pt,,Manuela Serra,"Manuela Serra,Antónia Seabra,Teresa Sá,Domingos Sidónio",Manuela Serra,,"Manuela Serra,Dominique Rolin",Gérard Collet,José Mário Branco,,,,
[Film13122],Rouge,31292,/9BrQuyISFvMawtO6LL9m8rmomxe.jpg,1989-08-25,87,Thriller,sv,"Stellan Skarsgård,Lennart Hjulström,Krister Henriksson,Philip Zandén,Bengt Eklund",Per Berglund,"Peter Hald,Hans Iveberg",Per Berglund,,,Göran Nilsson,,,,,
[Film13132],Peking Opera Blues,39776,/9zoNfeR9TxBgndnf94JM7Tdd3i4.jpg,1986-09-06,104,"Action,Comedy",cn,"Brigitte Lin,Sally Yeh,Cherie Chung,Mark Cheng,Wu Ma",Tsui Hark,Tsui Hark,Raymond To,,David Wu,"Poon Hang-Sang,Horace Wong",James Wong,,"Kim-Sing Ho,Leung Chi-Hing,Vincent Wai",Bo-Ling Ng,
[Film13147],Favourites of the Moon,47450,/koaptR4ORfW4Xu3RRUTl7hI31l3.jpg,1985-02-06,105,"Drama,Crime",fr,"Katja Rupé,Alix de Montaigu,Francois Michel,Jean-Pierre Beauviala",Otar Iosseliani,,,,,Philippe Théaudière,Nicholas Zourabichvili,,Dimitri Eristavi,Mic Cheminal,
[Film1315],Friday the 13th Part II,9728,/mYkbmw6umfbvPYBwkcOJsKbTCQ1.jpg,1982-08-13,95,Horror,en,"Dana Kimmell,Paul Kratka,Richard Brooker,Tracie Savage,Larry Zerner",Steve Miner,,,,George B. Hively,Gerald Feil,,Robb Wilson King,,,
[Film1316],Inferno,16395,/pvD4AwuH4wcJ081Nn88A7q9pkGj.jpg,1980-02-07,107,"Horror,Thriller",it,"Leigh McCloskey,Irene Miracle,Eleonora Giorgi,Daria Nicolodi,Sacha Pitoëff",Dario Argento,"Claudio Argento,Salvatore Argento",,,Franco Fraticelli,Romano Albani,Keith Emerson,Giuseppe Bassan,,Massimo Lentini,Pierantonio Mecacci
[Film132029],Re-Wind,87297,/2ei5ZduECrvHiOZfjTgY3UURwYu.jpg,1988-07-05,64,"Horror,Thriller",ja,"Kiyomi Itō,Kazuhiro Sano,Sayaka Hitomi,Reika Kazami",Hisayasu Satô,,,,Shōji Sakai,Satoshi Shimomoto,So Hayakawa,,,,
[Film13224],The Angel,107391,/stV4BiW5XZt9QXgihmybI6ogH2s.jpg,1982-05-25,66,"Animation,Mystery",fr,"Rita Renoir,Maurice Baquet,Martine Couture,Dominique Serrand,Jean-Marie Bon",Patrick Bokanowski,,Patrick Bokanowski,,,,,,,,
[Film132307],Documenteur,157160,/hmfyf1qlkSigmiJf3c7Wu0528vt.jpg,1981-10-02,65,Drama,en,"Sabine Mamou,Mathieu Demy,Lisa Blok-Linson,Tina Odom,Gary Feldman",Agnès Varda,,Agnès Varda,,"Sabine Mamou,Bob Gould","Affonso Beato,Nurith Aviv,Bob Carr",Georges Delerue,,,,
[Film1325],Dead Poets Society,207,/ai40gM7SUaGA6fthvsd87o8IQq4.jpg,1989-06-02,128,Drama,en,"Robin Williams,Ethan Hawke,Robert Sean Leonard,Gale Hansen,Josh Charles",Peter Weir,"Steven Haft,Paul Junger Witt,Tony Thomas",Tom Schulman,,William M. Anderson,John Seale,Maurice Jarre,Sandy Veneziano,Wendy Stites,Nancy Konrardy,Susan A. Cabral
[Film132937],Komitas,290389,,1989-04-01,96,"TV Movie,Drama",de,"Samvel Ovasapian,Margarita Woskanjan,Omig Saadetian,Yeghishe Mougikian",Don Askarian,"Don Askarian,Margarita Woskanjan",Don Askarian,,"René Perraudin,Marion Regentrop","Giorgos Arvanitis,Martin Gressmann,Eberhard Geick",Feqiyê Teyra,,,Bernhard Mühl,
[Film13343],Alamo Bay,177335,/uwMyueLRpBrxfZlT4uZQHIylIMD.jpg,1985-04-03,98,Drama,en,"Amy Madigan,Ed Harris,Ho Nguyen,Donald Moffat",Louis Malle,"Louis Malle,Vincent Malle",,,James Bruce,Curtis Clark,Ry Cooder,Rhiley Fuller,Trevor Williams,Deirdre N. Williams,
[Film13456],Next of Kin,27418,/ieM9upg9O4agtodEvlZIiuNKZsN.jpg,1989-10-20,108,"Adventure,Action,Thriller",en,"Patrick Swayze,Liam Neeson,Adam Baldwin,Helen Hunt,Ted Levine",John Irvin,"Les Alexander,Don Enright",Michael Jenning,,Peter Honess,Steven Poster,,,Jack T. Collis,Donfeld,Art Anthony
[Film13500],Three Men to Kill,56497,/bGlCSGze6wdJQr2JhRCEyO8blQR.jpg,1980-10-31,93,Thriller,fr,"Alain Delon,Dalila Di Lazzaro,Michel Auclair,Pascale Roberts,Lyne Chardonnet",Jacques Deray,Alain Delon,"Alain Delon,Christopher Frank,Jacques Deray",,Isabel García de Herreros,Jean Tournier,,,,,
[Film135054],The ADS Epidemic,281062,/pAU61Njn6oHZDXOlvGr51IizQzY.jpg,1987-01-01,5,Music,en,,John Greyson,,,,,,,,,,
[Film135148],Boris Godounov,99686,/bUei9iQR4lQDQXjttqYw0GvYB83.jpg,1989-12-20,115,"Music,Drama",fr,"Ruggero Raimondi,Kenneth Riegel,Pavel Slabý,Wyatscheslaw Polozov",Andrzej Żuławski,Claude Abeille,,,Marie-Sophie Dubus,"Andrzej Jaroszewicz,Pierre-Laurent Chénieux",,,"Vlastimir Gavrik,Nikolay Dvigubskiy",Magdalena Biernawska-Teslawska,"Michel Deruelle,Sandra Ivatović,Jasmina Lilić,Radmila Todorović"
[Film1353],Alice,114364,/4p0IpXValcKpML006Zp4oM6pX6Z.jpg,1988-01-01,51,"Animation,Fantasy",en,"Olivia Martin,Phillip Hinton,Paul Johnstone,Moya O'Sullivan,Keith Scott",Richard Trueblood,Roz Phillips,Paul Leadon,,,,,,,,
[Film1354],Near Dark,11879,/1SedVrcZYRsC6wFvMGWXIGrMWAr.jpg,1987-10-02,94,Horror,en,"Adrian Pasdar,Jenny Wright,Lance Henriksen,Bill Paxton,Jenette Goldstein",Kathryn Bigelow,Steven-Charles Jaffe,,,Howard E. Smith,Adam Greenberg,"Paul Haslinger,Christopher Franke,Edgar Froese",Dian Perryman,Stephen Altman,Joseph A. Porro,
[Film13556],Crime Wave,27294,/zai6RzrHxd9TwgDkUEVsr3NsLJb.jpg,1985-04-12,80,"Comedy,Crime",en,"Eva Kovacs,John Paizs,Darrell Baran,Mark Yuill,Neil Lawrie",John Paizs,John Paizs,John Paizs,,"John Paizs,Gerry Klym,Jon Coutts",,,John Paizs,John Paizs,Maria Paizs,
[Film13573],The Year My Voice Broke,19958,/1Xvo36AhDbaj1VYovE8nXGvW0cm.jpg,1987-10-15,105,"Drama,Romance",en,"Noah Taylor,Loene Carmen,Ben Mendelsohn,Graeme Blundell,Lynette Curran",John Duigan,"Terry Hayes,George Miller,Doug Mitchell",John Duigan,,Neil Thumpston,Geoff Burton,,,Roger Ford,"Roger Ford,Lyn Askew,Fiona Nicolls",Sherry Hubbard
[Film13606],The Issa Valley,217247,/9YdkHhFCnKIfF7G2paKbCCdqT16.jpg,1982-01-01,110,,pl,"Anna Dymna,Maria Pakulnis,Danuta Szaflarska,Ewa Wiśniewska",Tadeusz Konwicki,,Tadeusz Konwicki,,Krystyna Rutkowska,Jerzy Łukaszewicz,,,,,
[Film1364],The Hunger,11654,/30VefQi2EKBraP6lPEkAbGzlDIP.jpg,1983-04-29,97,"Horror,Drama",en,"Catherine Deneuve,David Bowie,Susan Sarandon,Cliff DeYoung,Dan Hedaya",Tony Scott,Richard Shepherd,,,Pamela Power,"Stephen Goldblatt,Tom Mangravite","Denny Jaeger,Michel Rubini",Clinton Cavers,Brian Morris,Milena Canonero,"Dick Smith,Antony Clavet"
[Film13652],Dreamchild,42034,/vgmONyJ6Io0sPibW9SRiZFHVOO0.jpg,1985-10-04,94,"Drama,Fantasy",en,"Coral Browne,Ian Holm,Peter Gallagher,Caris Corfman,Nicola Cowper",Gavin Millar,"Rick McCallum,Kenith Trodd",Dennis Potter,,Angus Newton,Billy Williams,Stanley Myers,"Len Huntingford,Marianne Ford",,Jane Robinson,
[Film13663],Baby It's You,42103,/jMgmt3PR1pn596nSmyhYr3Jskoc.jpg,1983-04-03,105,"Comedy,Drama,Romance",en,"Rosanna Arquette,Vincent Spano,Joanna Merlin,Jack Davidson,Nick Ferrari",John Sayles,"Griffin Dunne,Amy Robinson",,,Sonya Polonsky,Michael Ballhaus,,,Jeffrey Townsend,Franne Lee,
